"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_occurrence_id","source_specimen_institution_code","source_specimen_collection_code","source_specimen_catalog_number","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","source_specimen_basis_of_record","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_occurrence_id","target_specimen_institution_code","target_specimen_collection_code","target_specimen_catalog_number","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","target_specimen_basis_of_record","latitude","longitude","event_date","study_citation","study_url","study_source_citation","study_source_archive_uri"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Rattus norvegicus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus norvegicus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10116",,,,,,,,,,,,,,,,"2017-01-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Rattus norvegicus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus norvegicus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10116",,,,,,,,,,,,,,,,"2017-08-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Apodemus draco","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Apodemus | Apodemus draco","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10128 | NCBI:129247",,,,,,,,,,,,,,,,"2018-06-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Rattus norvegicus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus norvegicus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10116",,,,,,,,,,,,,,,,"2017-07-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Rattus norvegicus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus norvegicus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10116",,,,,,,,,,,,,,,,"2017-06-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Rattus norvegicus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus norvegicus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10116",,,,,,,,,,,,,,,,"2017-03-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Apodemus draco","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Apodemus | Apodemus draco","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10128 | NCBI:129247",,,,,,,,,,,,,,,,"2018-06-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Apodemus peninsulae","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Apodemus | Apodemus peninsulae","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10128 | NCBI:105297",,,,,,,,,,,,,,,,"2018-05-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Niviventer confucianus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Niviventer | Niviventer confucianus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:69082 | NCBI:248811",,,,,,,,,,,,,,,,"2018-06-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Rattus norvegicus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus norvegicus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10116",,,,,,,,,,,,,,,,"2018-07-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Mus musculus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Mus | Mus | Mus musculus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10088 | NCBI:862507 | NCBI:10090",,,,,,,,,,,,,,,,"2018-07-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"hasHost","Apodemus peninsulae","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Apodemus | Apodemus peninsulae","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10128 | NCBI:105297",,,,,,,,,,,,,,,,"2018-07-01T00:00:00Z","Chen JJ, Zhang XA, Fan H, Jiang FC, Jin MZ, Dai K, Wang N, Zhang PH, Li XK, Li H, Shi W, Yang ZC, Fang LQ, Zhou HS, Wei YH, Liu W, Distribution and characteristics of Beilong virus among wild rodents and shrews in China. Infect Genet Evol 2020, 85:104454.","http://www.ncbi.nlm.nih.gov/pubmed/32634600","Chen L, Liu B, Wu Z, Jin Q, Yang J, 2017. DRodVir: A resource for exploring the virome diversity in rodents. J Genet Genomics. 44(5):259-264.","https://github.com/globalbioticinteractions/drodvir/archive/e7db3979b80629cf92830e6905568fe199d251b2.zip"
